Date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-04-19,  157,    9,    0,  184,   39, 1178,  420, 1127,   91,    0,   96,  774,  687,    0,    5,   10,   44, 1290,  702,   75,   93,  146, 1296,   34,  461, 1706, 2551,  134,  159,  242,   10,   28,  158,   38, 5505,   55,18699,  200,    9,    2,  612,  140,   74, 1276,   62,  186,  120,    7,  148,  577,   27,   38,    3,  277,  690,   18,  258,    2
2020-04-20,  163,    9,    0,  191,   41, 1223,  447, 1331,  101,    0,  105,  822,  775,    0,    5,   10,   45, 1349,  740,   79,  102,  154, 1328,   35,  582, 1706, 2637,  143,  169,  263,   10,   33,  159,   42, 5678,   58,19670,  218,    9,    2,  653,  143,   75, 1348,   63,  196,  123,    7,  152,  598,   28,   38,    3,  300,  709,   24,  262,    2
2020-04-21,  183,    9,    0,  208,   42, 1278,  483, 1423,  106,    0,  112,  867,  798,    0,    5,   10,   48, 1468,  790,   83,  109,  171, 1405,   36,  652, 1961, 2746,  160,  183,  281,   12,   33,  163,   42, 5974,   58,20341,  245,   13,    2,  690,  164,   78, 1614,   64,  214,  124,    8,  157,  638,   32,   40,    3,  324,  725,   26,  269,    2
2020-04-22,  196,    9,    0,  231,   42, 1425,  506, 1544,  119,    0,  127,  893,  848,    0,    5,   12,   51, 1565,  841,   90,  112,  185, 1473,   39,  698, 2182, 2987,  179,  193,  301,   14,   38,  172,   48, 6407,   71,20859,  265,   14,    2,  733,  170,   78, 1673,   63,  232,  140,    9,  157,  666,   32,   40,    3,  349,  734,   27,  277,    6
2020-04-23,  202,    9,    0,  249,   45, 1530,  552, 1639,  133,    0,  139,  987,  881,    3,    5,   12,   54, 1688,  879,   96,  113,  191, 1599,   44,  748, 2360, 3157,  200,  201,  317,   14,   47,  195,   51, 6713,   78,21516,  281,   15,    2,  773,  179,   83, 1724,   69,  247,  150,    9,  171,  717,   35,   43,    3,  373,  747,   31,  282,    7
2020-04-24,  209,    9,    0,  266,   47, 1620,  674, 1767,  149,    0,  153, 1046,  899,    3,    5,   13,   54, 1795,  916,  107,  118,  200, 1660,   47,  798, 2556, 3267,  221,  209,  343,   14,   50,  197,   53, 7003,   84,22069,  294,   15,    2,  821,  188,   86, 1747,   77,  262,  157,   10,  169,  738,   39,   44,    3,  411,  762,   32,  291,    7
2020-04-25,  209,    9,    0,  273,   48, 1689,  684, 1865,  157,    0,  165, 1055,  907,    3,    5,   13,   56, 1875,  958,  112,  120,  205, 1707,   47,  875, 2730, 3339,  244,  221,  357,   14,   50,  205,   53, 7274,   93,22505,  305,   16,    2,  852,  194,   87, 1793,   83,  276,  166,   10,  177,  760,   41,   46,    3,  437,  779,   32,  299,    7
2020-04-26,  219,    9,    0,  275,   51, 1725,  688, 1924,  170,    0,  178, 1075,  916,    3,    5,   14,   56, 1933,  993,  118,  121,  208, 1729,   50,  910, 2899, 3505,  272,  227,  374,   14,   56,  206,   60, 7330,   99,22910,  324,   17,    2,  902,  195,   92, 1816,   84,  290,  174,   11,  181,  786,   41,   46,    4,  449,  799,   34,  310,    7
2020-04-27,  228,    9,    0,  275,   51, 1779,  706, 2012,  183,    0,  185, 1088,  995,    3,    5,   16,   56, 1983, 1036,  127,  126,  213, 1740,   51,  945, 3003, 3598,  286,  229,  395,   14,   56,  206,   60, 7473,   99,23391,  340,   19,    2,  948,  197,   92, 1886,   84,  300,  177,   11,  184,  809,   41,   47,    4,  460,  810,   34,  320,    7
2020-04-28,  242,    9,    0,  275,   57, 1861,  736, 2087,  194,    0,  190, 1171, 1036,    3,    5,   16,   60, 2125, 1072,  136,  127,  225, 1801,   51, 1016, 3153, 3766,  301,  239,  409,   15,   56,  219,   60, 7904,  105,23726,  363,   19,    2, 1003,  207,   99, 2046,   86,  322,  192,   11,  188,  845,   41,   47,    4,  492,  820,   38,  338,    7
2020-04-29,  256,    9,    0,  308,   57, 1946,  766, 2169,  206,    0,  205, 1218, 1101,    3,    5,   16,   60, 2215, 1116,  148,  134,  234, 1845,   52, 1078, 3405, 3869,  319,  250,  425,   16,   56,  230,   60, 8254,  112,24172,  382,   19,    2, 1044,  214,  101, 2373,   86,  340,  231,   13,  195,  878,   45,   47,    4,  522,  828,   38,  352,    7
2020-04-30,  272,    9,    0,  320,   61, 2029,  777, 2257,  212,    0,  224, 1268, 1132,    3,    5,   16,   60, 2355, 1161,  162,  134,  240, 1905,   53, 1140, 3562, 3991,  343,  261,  444,   16,   70,  243,   72, 8737,  123,24542,  406,   19,    2, 1073,  222,  103, 2475,   92,  364,  244,   17,  199,  924,   46,   49,    4,  552,  836,   41,  357,    7
2020-05-01,  289,    9,    0,  330,   64, 2128,  821, 2339,  224,    0,  231, 1314, 1169,    3,    5,   16,   63, 2457, 1198,  170,  140,  246, 1970,   55, 1080, 3716, 4069,  370,  281,  458,   16,   73,  246,   81, 9072,  131,24911,  419,   23,    2, 1122,  230,  104, 2635,   94,  378,  256,   21,  204,  956,   46,   50,    4,  581,  850,   46,  367,    7
2020-05-02,  288,    9,    0,  330,   72, 2181,  832, 2436,  236,    0,  240, 1364, 1177,    3,    5,   16,   64, 2559, 1242,  175,  142,  248, 1993,   56, 1251, 3846, 4224,  394,  291,  473,   16,   73,  255,   84, 9302,  138,25201,  431,   24,    2, 1163,  238,  109, 2695,   95,  402,  267,   21,  209,  987,   49,   51,    4,  617,  862,   48,  374,    7
2020-05-03,  290,    9,    0,  362,   76, 2218,  842, 2436,  248,    0,  251, 1379, 1184,    3,    5,   17,   64, 2618, 1278,  184,  144,  253, 2012,   57, 1281, 4004, 4258,  418,  303,  486,   16,   78,  258,   86, 9456,  151,25484,  434,   25,    2, 1207,  238,  109, 2720,   97,  423,  275,   21,  210, 1010,   50,   53,    4,  660,  874,   48,  385,    7
2020-05-04,  298,    9,    0,  362,   80, 2280,  851, 2556,  258,    0,  258, 1399, 1246,    3,    5,   17,   64, 2659, 1317,  188,  156,  261, 2064,   57, 1317, 4090, 4345,  427,  310,  498,   16,   78,  265,   86, 9519,  156,25837,  442,   25,    2, 1235,  238,  109, 2838,   97,  441,  283,   21,  219, 1036,   50,   52,    4,  684,  885,   48,  392,    7
2020-05-05,  315,    9,    0,  395,   83, 2379,  903, 2633,  269,    0,  264, 1471, 1299,    3,    5,   17,   65, 2834, 1356,  207,  161,  275, 2115,   61, 1390, 4212, 4391,  455,  342,  527,   16,   78,  270,   92, 9863,  162,26119,  472,   25,    2, 1273,  247,  113, 3179,   99,  457,  296,   24,  226, 1054,   56,   52,    4,  713,  898,   48,  401,    7
2020-05-06,  343,   10,    0,  426,   87, 2464,  919, 2718,  272,    0,  277, 1539, 1327,    3,    5,   17,   66, 2974, 1400,  219,  164,  283, 2167,   62, 1437, 4420, 4465,  485,  374,  542,   16,   78,  289,   92,10187,  169,26689,  492,   31,    2, 1315,  253,  115, 3345,   99,  478,  305,   29,  239, 1084,   58,   52,    4,  737,  911,   50,  405,    7
2020-05-07,  369,   10,    0,  450,   87, 2537,  944, 2797,  288,    0,  285, 1600, 1355,    3,    5,   17,   67, 3111, 1434,  231,  165,  294, 2208,   62, 1503, 4552, 4556,  508,  396,  566,   16,   91,  297,  114,10460,  172,26916,  513,   31,    2, 1355,  260,  121, 3589,  102,  499,  316,   31,  238, 1119,   61,   53,    4,  769,  925,   51,  413,    7
2020-05-08,  383,   10,    0,  517,   88, 2617,  960, 2874,  301,    0,  304, 1669, 1400,    3,    5,   17,   67, 3241, 1462,  243,  168,  298, 2227,   63, 1560, 4702, 4614,  534,  409,  587,   16,   90,  294,  121,10635,  181,27233,  530,   33,    2, 1394,  266,  124, 3715,  107,  521,  320,   31,  242, 1152,   61,   53,    4,  812,  941,   52,  428,    7
2020-05-09,  390,   10,    0,  532,   88, 2692,  967, 2932,  305,    0,  311, 1715, 1403,    3,    5,   17,   67, 3349, 1495,  252,  174,  304, 2267,   64, 1614, 4840, 4757,  558,  421,  598,   16,   90,  313,  131,10805,  191,27454,  551,   35,    2, 1434,  270,  127, 3779,  108,  536,  330,   34,  242, 1183,   66,   53,    4,  827,  952,   52,  434,    7
2020-05-10,  393,   10,    0,  536,   91, 2723,  971, 2967,  316,    0,  323, 1721, 1406,    3,    5,   17,   67, 3406, 1529,  265,  174,  304, 2286,   64, 1644, 4979, 4783,  578,  430,  609,   16,   90,  310,  133,10962,  200,27627,  564,   35,    2, 1468,  272,  127, 3806,  111,  550,  331,   34,  243, 1214,   67,   53,    4,  839,  968,   54,  447,    7
2020-05-11,  403,   10,    0,  542,   94, 2785,  987, 3008,  328,    0,  328, 1735, 1444,    3,    5,   17,   70, 3459, 1571,  271,  180,  311, 2308,   65, 1683, 5108, 4812,  591,  435,  626,   16,   98,  312,  133,11053,  208,27824,  575,   36,    2, 1494,  274,  130, 3832,  113,  565,  346,   34,  251, 1238,   68,   53,    5,  850,  974,   54,  452,    7
2020-05-12,  435,   10,    0,  562,   95, 2883, 1010, 3041,  339,    0,  336, 1779, 1498,    3,    5,   17,   69, 3601, 1610,  289,  184,  321, 2347,   65, 1756, 5141, 4904,  614,  457,  637,   16,  100,  321,  142,11256,  219,28042,  600,   38,    2, 1533,  278,  130, 3914,  114,  587,  355,   39,  266, 1274,   73,   53,    6,  892,  990,   58,  462,    7
2020-05-13,  450,   10,    0,  595,   97, 2950, 1062, 3125,  355,    0,  350, 1827, 1517,    3,    5,   17,   69, 3792, 1638,  306,  188,  321, 2381,   66, 1809, 5315, 4945,  638,  465,  658,   16,  103,  331,  150,11448,  231,28247,  625,   40,    2, 1570,  278,  134, 4094,  115,  600,  362,   39,  273, 1299,   75,   53,    6,  928,  996,   58,  468,    7
2020-05-14,  473,   10,    0,  624,   98, 3053, 1086, 3219,  367,    0,  358, 1875, 1545,    3,    5,   17,   72, 3928, 1682,  318,  189,  328, 2417,   69, 1866, 5482, 5019,  672,  480,  670,   16,  103,  333,  151,11689,  242,28408,  641,   40,    2, 1597,  284,  137, 4288,  117,  615,  371,   43,  287, 1370,   75,   53,    6,  956, 1004,   60,  478,    7
2020-05-15,  483,   10,    0,  651,   98, 3135, 1150, 3285,  378,    0,  368, 1917, 1588,    3,    5,   17,   72, 4059, 1715,  336,  193,  332, 2448,   69, 1911, 5592, 5058,  692,  493,  685,   16,  113,  343,  159,11895,  253,28673,  667,   42,    2, 1642,  285,  137, 4422,  122,  629,  380,   44,  290, 1425,   77,   53,    6,  978, 1016,   64,  483,    7
2020-05-16,  485,   10,    0,  679,   98, 3206, 1192, 3339,  388,    0,  375, 1964, 1598,    3,    5,   17,   73, 4129, 1745,  346,  195,  334, 2479,   70, 1957, 5705, 5114,  709,  510,  696,   16,  123,  347,  171,12013,  259,28845,  676,   42,    2, 1676,  288,  137, 4480,  122,  644,  380,   44,  295, 1460,   78,   53,    6, 1003, 1024,   64,  488,    7
2020-05-17,  488,   10,    0,  680,   98, 3240, 1215, 3408,  398,    0,  383, 1973, 1610,    3,    5,   17,   73, 4177, 1775,  351,  195,  334, 2491,   70, 1992, 5797, 5124,  731,  521,  703,   16,  123,  350,  172,12118,  265,28971,  686,   43,    2, 1711,  288,  137, 4495,  123,  654,  385,   44,  298, 1486,   80,   54,    6, 1010, 1035,   67,  496,    8
2020-05-18,  489,   10,    0,  687,  100, 3279, 1224, 3450,  405,    0,  392, 1997, 1649,    3,    5,   17,   74, 4234, 1816,  355,  198,  346, 2563,   71, 2023, 5862, 5148,  740,  527,  719,   16,  123,  358,  172,12200,  270,29454,  693,   44,    2, 1749,  288,  138, 4515,  124,  672,  391,   44,  301, 1498,   80,   54,    6, 1015, 1041,   68,  503,   10
2020-05-19,  504,   10,    0,  705,  102, 3402, 1257, 3472,  416,    0,  400, 2052, 1675,    3,    5,   17,   74, 4379, 1846,  367,  199,  366, 2581,   73, 2081, 5938, 5250,  757,  554,  734,   16,  123,  358,  172,12349,  276,29652,  693,   45,    2, 1782,  293,  140, 4628,  124,  683,  399,   46,  305, 1536,   88,   54,    6, 1042, 1048,   68,  511,   10
2020-05-20,  522,   10,    0,  747,  107, 3497, 1299, 3529,  425,    0,  407, 2096, 1697,    3,    5,   17,   77, 4525, 1878,  393,  202,  376, 2608,   73, 2123, 6066, 5296,  786,  570,  745,   16,  138,  377,  190,12520,  283,29717,  726,   49,    2, 1811,  299,  144, 4770,  125,  705,  407,   46,  305, 1580,   90,   54,    6, 1075, 1052,   69,  523,   11
2020-05-21,  529,   10,    0,  764,  110, 3580, 1310, 3583,  430,    0,  412, 2144, 1775,    3,    5,   17,   77, 4607, 1917,  410,  204,  386, 2629,   73, 2159, 6148, 5366,  818,  580,  754,   16,  138,  383,  199,12623,  294,29790,  734,   51,    2, 1848,  304,  145, 4869,  126,  725,  416,   48,  313, 1602,   92,   54,    6, 1100, 1061,   70,  533,   12
2020-05-22,  541,   10,    0,  775,  113, 3659, 1324, 3637,  435,    0,  418, 2190, 1808,    3,    5,   17,   79, 4715, 1935,  424,  205,  391, 2668,   75, 2207, 6228, 5395,  851,  595,  763,   16,  147,  386,  204,12769,  302,29864,  775,   52,    2, 1880,  307,  147, 5010,  126,  736,  419,   50,  315, 1616,   93,   54,    6, 1136, 1066,   72,  543,   12
2020-05-23,  549,   10,    0,  801,  115, 3734, 1327, 3675,  441,    0,  427, 2233, 1822,    3,    5,   17,   79, 4790, 1960,  446,  205,  391, 2668,   77, 2243, 6304, 5460,  861,  616,  770,   16,  147,  387,  208,12869,  308,30032,  778,   52,    2, 1922,  311,  147, 5112,  127,  749,  425,   50,  329, 1629,   97,   54,    6, 1159, 1075,   72,  556,   12
2020-05-24,  551,   10,    0,  801,  116, 3752, 1332, 3693,  449,    0,  432, 2237, 1827,    3,    5,   17,   79, 4856, 1975,  456,  205,  391, 2691,   78, 2277, 6372, 5466,  878,  625,  773,   16,  147,  380,  209,12927,  317,30125,  784,   53,    2, 1949,  311,  148, 5136,  127,  757,  435,   50,  336, 1683,   97,   54,    6, 1171, 1084,   72,  564,   12
2020-05-25,  566,   10,    0,  807,  117, 3767, 1333, 3742,  455,    0,  440, 2252, 1848,    3,    5,   17,   79, 4885, 1997,  456,  207,  391, 2691,   78, 2302, 6416, 5479,  890,  635,  778,   16,  147,  394,  210,12941,  320,30249,  790,   54,    2, 1976,  313,  148, 5146,  129,  767,  440,   50,  338, 1699,   98,   54,    6, 1208, 1088,   72,  578,   12
2020-05-26,  580,   10,    0,  810,  119, 3817, 1352, 3769,  465,    0,  440, 2259, 1896,    3,    5,   17,   79, 4923, 2017,  477,  210,  394, 2702,   79, 2333, 6473, 5506,  908,  652,  787,   17,  147,  394,  214,12994,  325,30276,  801,   54,    2, 1996,  318,  148, 5163,  129,  782,  446,   50,  343, 1717,  101,   54,    6, 1236, 1094,   72,  594,   13
2020-05-27,  583,   10,    0,  834,  120, 3893, 1392, 3803,  475,    0,  445, 2319, 1933,    3,    5,   17,   81, 5083, 2032,  496,  213,  400, 2723,   81, 2392, 6547, 5574,  942,  670,  783,   17,  153,  402,  223,13143,  329,30462,  844,   56,    2, 2021,  322,  148, 5265,  129,  792,  466,   54,  353, 1756,  105,   54,    6, 1281, 1105,   74,  605,   14
2020-05-28,  591,   10,    0,  860,  125, 3986, 1421, 3826,  483,    0,  453, 2364, 1973,    3,    5,   17,   82, 5186, 2051,  506,  214,  409, 2741,   84, 2428, 6640, 5612,  977,  693,  796,   17,  163,  406,  232,13218,  335,30482,  876,   57,    2, 2041,  325,  151, 5373,  131,  800,  470,   54,  356, 1782,  106,   55,    6, 1338, 1109,   74,  621,   15
2020-05-29,  610,   10,    0,  886,  132, 4069, 1436, 3868,  490,    0,  460, 2413, 1987,    3,    5,   17,   82, 5270, 2073,  524,  215,  418, 2767,   85, 2466, 6718, 5646, 1006,  710,  802,   17,  164,  406,  238,13345,  344,30578,  919,   59,    2, 2068,  329,  151, 5464,  132,  812,  483,   59,  361, 1801,  107,   55,    6, 1358, 1115,   74,  634,   15
2020-05-30,  618,   10,    0,  904,  133, 4136, 1443, 3912,  494,    0,  462, 2447, 2004,    3,    5,   17,   82, 5330, 2096,  531,  215,  431, 2786,   89, 2509, 6768, 5704, 1036,  723,  820,   17,  170,  417,  238,13450,  351,30649,  929,   60,    2, 2089,  334,  153, 5537,  133,  824,  487,   62,  364, 1848,  112,   55,    6, 1370, 1117,   75,  645,   16
2020-05-31,  630,   10,    0,  907,  133, 4166, 1445, 3944,  497,    0,  466, 2451, 2053,    3,    5,   17,   82, 5390, 2113,  535,  215,  431, 2791,   89, 2532, 6846, 5731, 1050,  734,  822,   17,  170,  417,  245,13518,  356,30699,  937,   61,    2, 2119,  334,  153, 5555,  136,  827,  494,   62,  364, 1866,  113,   55,    6, 1375, 1123,   75,  650,   16
2020-06-01,  646,   10,    0,  918,  133, 4211, 1458, 3970,  500,    0,  468, 2460, 2094,    3,    5,   17,   82, 5412, 2133,  555,  217,  439, 2801,   89, 2552, 7035, 5758, 1060,  739,  823,   17,  170,  417,  245,13547,  362,30832,  948,   61,    2, 2149,  334,  154, 5567,  136,  832,  500,   62,  364, 1879,  113,   55,    6, 1392, 1128,   76,  656,   17
2020-06-02,  653,   10,    0,  943,  136, 4299, 1474, 3972,  501,    0,  470, 2530, 2102,    3,    5,   17,   83, 5525, 2153,  561,  222,  442, 2835,   94, 2597, 7085, 5795, 1082,  767,  833,   17,  170,  417,  256,13599,  367,30910,  961,   65,    2, 2170,  339,  157, 5667,  138,  842,  501,   62,  381, 1909,  113,   55,    6, 1407, 1134,   78,  661,   17
2020-06-03,  653,   10,    0,  983,  142, 4367, 1494, 3989,  505,    0,  473, 2566, 2123,    3,    5,   17,   83, 5621, 2179,  574,  226,  450, 2870,   95, 2641, 7152, 5813, 1097,  782,  839,   17,  170,  431,  265,13710,  375,30964,  999,   66,    2, 2199,  341,  159, 5742,  140,  853,  518,   62,  388, 1940,  117,   55,    6, 1428, 1139,   78,  667,   17
2020-06-04,  653,   10,    0,  999,  151, 4438, 1512, 4007,  517,    0,  475, 2607, 2149,    3,    5,   17,   83, 5736, 2202,  583,  227,  458, 2883,   95, 2668, 7201, 5839, 1126,  794,  841,   17,  187,  430,  273,13805,  383,31093, 1006,   66,    2, 2221,  344,  159, 5832,  140,  865,  525,   64,  401, 1979,  117,   55,    6, 1445, 1150,   79,  673,   17
2020-06-05,  676,   10,    0, 1015,  152, 4519, 1524, 4038,  521,    0,  479, 2660, 2174,    3,    5,   17,   83, 5795, 2223,  593,  232,  466, 2912,   98, 2702, 7235, 5909, 1159,  803,  848,   18,  187,  436,  278,13887,  387,31120, 1015,   71,    2, 2238,  345,  161, 5898,  141,  876,  539,   64,  408, 2004,  120,   55,    6, 1454, 1155,   84,  687,   17
2020-06-06,  689,   10,    0, 1043,  154, 4595, 1527, 4055,  521,    0,  483, 2688, 2178,    3,    5,   17,   83, 5864, 2233,  599,  233,  470, 2925,   98, 2740, 7289, 5916, 1181,  811,  856,   18,  187,  437,  283,13945,  392,31141, 1028,   72,    2, 2261,  347,  161, 5931,  142,  882,  545,   65,  417, 2031,  121,   55,    6, 1461, 1159,   84,  690,   17
2020-06-07,  692,   10,    0, 1051,  154, 4622, 1527, 4071,  524,    0,  489, 2700, 2180,    3,    5,   17,   83, 5904, 2248,  605,  233,  470, 2936,   99, 2749, 7316, 5927, 1197,  817,  858,   18,  187,  438,  286,14016,  396,31226, 1032,   72,    2, 2272,  348,  163, 5943,  142,  886,  546,   65,  418, 2042,  121,   55,    6, 1472, 1170,   84,  695,   17
2020-06-08,  718,   10,    0, 1053,  155, 4647, 1543, 4084,  527,    0,  491, 2712, 2208,    3,    5,   17,   83, 5924, 2265,  617,  236,  472, 2944,   99, 2776, 7353, 5942, 1208,  837,  862,   18,  188,  442,  286,14055,  400,31287, 1041,   72,    2, 2288,  348,  164, 5953,  142,  890,  557,   65,  421, 2060,  124,   55,    6, 1477, 1180,   84,  699,   17
2020-06-09,  729,   11,    0, 1076,  161, 4735, 1553, 4097,  531,    0,  495, 2765, 2285,    3,    5,   17,   85, 6018, 2290,  626,  237,  477, 2957,  100, 2811, 7408, 5951, 1228,  847,  870,   18,  189,  446,  286,14148,  404,31327, 1068,   72,    2, 2302,  354,  169, 6014,  142,  891,  568,   68,  435, 2080,  127,   55,    6, 1496, 1185,   84,  704,   17
2020-06-10,  744,   11,    0, 1101,  165, 4846, 1572, 4120,  533,    0,  499, 2801, 2329,    3,    5,   17,   85, 6095, 2307,  631,  240,  484, 2968,  100, 2844, 7454, 5952, 1267,  868,  873,   18,  191,  449,  301,14224,  410,31390, 1090,   73,    2, 2315,  356,  169, 6062,  143,  895,  575,   69,  437, 2110,  128,   55,    6, 1514, 1186,   85,  716,   18
2020-06-11,  755,   11,    0, 1135,  171, 4926, 1582, 4146,  535,    0,  502, 2848, 2375,    3,    5,   17,   85, 6185, 2322,  640,  243,  493, 2987,  100, 2875, 7492, 5985, 1280,  868,  873,   18,  212,  459,  308,14291,  420,31404, 1106,   74,    2, 2328,  358,  171, 6113,  144,  901,  588,   73,  441, 2146,  131,   55,    6, 1520, 1198,   86,  721,   18
2020-06-12,  769,   12,    0, 1156,  176, 4970, 1582, 4159,  537,    0,  506, 2877, 2418,    3,    5,   17,   87, 6260, 2338,  644,  243,  497, 2996,  100, 2900, 7538, 5990, 1305,  881,  889,   18,  215,  461,  315,14341,  420,31554, 1121,   74,    2, 2353,  360,  173, 6162,  146,  903,  593,   74,  466, 2182,  139,   55,    6, 1534, 1203,   88,  729,   18
2020-06-13,  773,   12,    0, 1189,  177, 5070, 1597, 4186,  540,    0,  511, 2925, 2447,    3,    5,   17,   87, 6289, 2351,  650,  245,  499, 3004,  100, 2926, 7576, 6013, 1314,  889,  895,   18,  215,  462,  318,14476,  431,31568, 1127,   74,    2, 2374,  359,  173, 6211,  146,  906,  599,   75,  472, 2211,  139,   55,    6, 1541, 1207,   88,  734,   18
2020-06-14,  773,   12,    0, 1191,  179, 5094, 1598, 4201,  541,    0,  515, 2931, 2451,    3,    5,   17,   87, 6308, 2372,  652,  245,  499, 3014,  100, 2939, 7624, 6016, 1329,  891,  897,   19,  215,  463,  320,14515,  435,31595, 1132,   74,    2, 2393,  359,  176, 6215,  147,  909,  600,   75,  474, 2237,  139,   55,    6, 1546, 1209,   88,  740,   18
2020-06-15,  774,   12,    0, 1203,  182, 5110, 1605, 4204,  543,    0,  515, 2938, 2494,    3,    5,   17,   87, 6326, 2386,  658,  246,  505, 3018,  101, 2947, 7647, 6018, 1335,  895,  900,   19,  220,  465,  320,14565,  440,31628, 1140,   74,    2, 2407,  359,  180, 6243,  147,  914,  602,   75,  482, 2259,  143,   55,    6, 1552, 1211,   88,  748,   18
2020-06-16,  785,   12,    0, 1228,  188, 5196, 1617, 4210,  544,    0,  520, 2993, 2529,    3,    5,   17,   88, 6398, 2401,  665,  246,  505, 3042,  101, 2982, 7665, 6034, 1344,  915,  904,   19,  231,  467,  326,14651,  447,31678, 1169,   74,    2, 2415,  363,  182, 6276,  147,  922,  607,   77,  493, 2312,  145,   55,    6, 1570, 1219,   88,  754,   18
2020-06-17,  790,   12,    0, 1249,  197, 5267, 1631, 4219,  547,    0,  523, 3018, 2575,    3,    5,   17,   88, 6485, 2418,  675,  247,  518, 3062,  102, 2996, 7734, 6036, 1357,  938,  924,   20,  234,  473,  330,14694,  452,31696, 1181,   74,    2, 2428,  364,  183, 6319,  147,  928,  617,   78,  498, 2351,  149,   55,    6, 1583, 1225,   88,  763,   18
2020-06-18,  810,   12,    0, 1283,  208, 5350, 1638, 4226,  548,    0,  527, 3061, 2605,    3,    5,   17,   89, 6537, 2443,  680,  251,  520, 3062,  102, 3016, 7770, 6061, 1376,  938,  960,   20,  239,  475,  331,14729,  456,31728, 1188,   75,    2, 2441,  366,  187, 6361,  147,  935,  621,   78,  508, 2388,  152,   56,    6, 1586, 1232,   88,  767,   18
2020-06-19,  822,   12,    0, 1321,  214, 5422, 1643, 4238,  552,    0,  530, 3104, 2636,    3,    5,   17,   89, 6580, 2455,  681,  254,  522, 3084,  102, 3030, 7800, 6067, 1393,  938,  973,   20,  244,  479,  337,14762,  464,31747, 1202,   76,    2, 2458,  367,  188, 6399,  147,  938,  639,   81,  515, 2420,  155,   56,    6, 1602, 1239,   88,  769,   20
2020-06-20,  838,   12,    0, 1346,  224, 5487, 1647, 4251,  552,    0,  531, 3144, 2642,    3,    5,   17,   89, 6625, 2465,  681,  256,  524, 3104,  102, 3052, 7828, 6087, 1404,  938,  983,   20,  244,  486,  339,14785,  466,31817, 1215,   76,    2, 2466,  368,  189, 6419,  147,  942,  644,   81,  524, 2452,  155,   56,    6, 1607, 1243,   88,  772,   20
2020-06-21,  839,   12,    0, 1349,  225, 5511, 1647, 4260,  555,    0,  533, 3161, 2643,    3,    5,   17,   89, 6647, 2476,  686,  257,  526, 3105,  102, 3066, 7858, 6090, 1412,  938,  985,   20,  244,  487,  339,14802,  469,31854, 1245,   77,    2, 2473,  369,  190, 6423,  149,  944,  653,   81,  526, 2471,  158,   56,    6, 1611, 1248,   89,  780,   20
2020-06-22,  841,   12,    0, 1351,  227, 5561, 1651, 4263,  557,    0,  535, 3173, 2648,    3,    5,   17,   89, 6671, 2491,  686,  258,  526, 3117,  102, 3074, 7874, 6097, 1416,  978,  990,   21,  249,  489,  339,14840,  469,31890, 1278,   77,    2, 2490,  369,  192, 6426,  149,  946,  659,   81,  531, 2494,  158,   56,    6, 1620, 1253,   89,  784,   20
2020-06-23,  864,   12,    0, 1396,  237, 5621, 1665, 4277,  557,    0,  537, 3238, 2695,    3,    5,   17,   89, 6707, 2495,  689,  260,  537, 3134,  102, 3092, 7890, 6109, 1425,  989,  998,   21,  256,  492,  343,14893,  476,31952, 1296,   78,    2, 2502,  371,  192, 6464,  149,  953,  673,   83,  542, 2528,  163,   56,    6, 1645, 1263,   92,  787,   20
2020-06-24,  891,   12,    0, 1467,  240, 5709, 1667, 4287,  559,    0,  541, 3281, 2698,    3,    5,   17,   89, 6770, 2505,  690,  261,  538, 3152,  103, 3108, 7938, 6114, 1432, 1011, 1008,   21,  257,  494,  347,14944,  480,31974, 1325,   78,    2, 2510,  372,  195, 6518,  149,  958,  683,   84,  556, 2575,  163,   56,    6, 1661, 1266,   92,  793,   20
2020-06-25,  896,   12,    0, 1495,  240, 5797, 1669, 4298,  559,    0,  543, 3327, 2745,    3,    5,   17,   90, 6810, 2518,  696,  262,  546, 3164,  103, 3129, 7963, 6133, 1441, 1016, 1010,   21,  260,  495,  357,14872,  485,32007, 1336,   78,    2, 2519,  375,  197, 6557,  151,  959,  693,   87,  567, 2627,  164,   56,    6, 1675, 1270,   92,  797,   20
2020-06-26,  907,   14,    0, 1536,  249, 5862, 1673, 4307,  561,    0,  546, 3366, 2770,    3,    5,   17,   90, 6847, 2530,  704,  265,  553, 3190,  103, 3142, 8013, 6134, 1446, 1022, 1019,   22,  266,  498,  365,14914,  489,32030, 1348,   78,    2, 2533,  377,  202, 6579,  151,  960,  694,   88,  577, 2673,  166,   56,    6, 1700, 1281,   92,  800,   20
